2023-10-22 05:21:47 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 <none>
2023-10-22 05:21:47 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2023-10-22 05:21:47 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2023-10-22 05:21:47 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2023-10-22 05:21:47 configure libblkid1:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed libblkid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure libtinfo6:amd64 6.2-0ubuntu2 <none>
2023-10-22 05:21:47 status unpacked libtinfo6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status half-configured libtinfo6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status installed libtinfo6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 configure bash:amd64 5.0-6ubuntu1 <none>
2023-10-22 05:21:47 status unpacked bash:amd64 5.0-6ubuntu1
2023-10-22 05:21:47 status half-configured bash:amd64 5.0-6ubuntu1
2023-10-22 05:21:47 status installed bash:amd64 5.0-6ubuntu1
2023-10-22 05:21:47 configure libzstd1:amd64 1.4.4+dfsg-3 <none>
2023-10-22 05:21:47 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2023-10-22 05:21:47 status half-configured libzstd1:amd64 1.4.4+dfsg-3
2023-10-22 05:21:47 status installed libzstd1:amd64 1.4.4+dfsg-3
2023-10-22 05:21:47 configure liblzma5:amd64 5.2.4-1 <none>
2023-10-22 05:21:47 status unpacked liblzma5:amd64 5.2.4-1
2023-10-22 05:21:47 status half-configured liblzma5:amd64 5.2.4-1
2023-10-22 05:21:47 status installed liblzma5:amd64 5.2.4-1
2023-10-22 05:21:47 configure libgpg-error0:amd64 1.37-1 <none>
2023-10-22 05:21:47 status unpacked libgpg-error0:amd64 1.37-1
2023-10-22 05:21:47 status half-configured libgpg-error0:amd64 1.37-1
2023-10-22 05:21:47 status installed libgpg-error0:amd64 1.37-1
2023-10-22 05:21:47 configure liblz4-1:amd64 1.9.2-2 <none>
2023-10-22 05:21:47 status unpacked liblz4-1:amd64 1.9.2-2
2023-10-22 05:21:47 status half-configured liblz4-1:amd64 1.9.2-2
2023-10-22 05:21:47 status installed liblz4-1:amd64 1.9.2-2
2023-10-22 05:21:47 configure libc-bin:amd64 2.31-0ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:47 status half-configured libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:47 status installed libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:47 configure ncurses-bin:amd64 6.2-0ubuntu2 <none>
2023-10-22 05:21:47 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status installed ncurses-bin:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 configure libacl1:amd64 2.2.53-6 <none>
2023-10-22 05:21:47 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:47 status unpacked libacl1:amd64 2.2.53-6
2023-10-22 05:21:47 status half-configured libacl1:amd64 2.2.53-6
2023-10-22 05:21:47 status installed libacl1:amd64 2.2.53-6
2023-10-22 05:21:47 configure libsmartcols1:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed libsmartcols1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure libgcrypt20:amd64 1.8.5-5ubuntu1 <none>
2023-10-22 05:21:47 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2023-10-22 05:21:47 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2023-10-22 05:21:47 status installed libgcrypt20:amd64 1.8.5-5ubuntu1
2023-10-22 05:21:47 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2023-10-22 05:21:47 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2023-10-22 05:21:47 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2023-10-22 05:21:47 configure libcom-err2:amd64 1.45.5-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status installed libcom-err2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 configure diffutils:amd64 1:3.7-3 <none>
2023-10-22 05:21:47 status unpacked diffutils:amd64 1:3.7-3
2023-10-22 05:21:47 status half-configured diffutils:amd64 1:3.7-3
2023-10-22 05:21:47 status installed diffutils:amd64 1:3.7-3
2023-10-22 05:21:47 configure libsystemd0:amd64 245.4-4ubuntu3 <none>
2023-10-22 05:21:47 status unpacked libsystemd0:amd64 245.4-4ubuntu3
2023-10-22 05:21:47 status half-configured libsystemd0:amd64 245.4-4ubuntu3
2023-10-22 05:21:47 status installed libsystemd0:amd64 245.4-4ubuntu3
2023-10-22 05:21:47 configure hostname:amd64 3.23 <none>
2023-10-22 05:21:47 status unpacked hostname:amd64 3.23
2023-10-22 05:21:47 status half-configured hostname:amd64 3.23
2023-10-22 05:21:47 status installed hostname:amd64 3.23
2023-10-22 05:21:47 configure libpcre3:amd64 2:8.39-12build1 <none>
2023-10-22 05:21:47 status unpacked libpcre3:amd64 2:8.39-12build1
2023-10-22 05:21:47 status half-configured libpcre3:amd64 2:8.39-12build1
2023-10-22 05:21:47 status installed libpcre3:amd64 2:8.39-12build1
2023-10-22 05:21:47 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2023-10-22 05:21:47 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2023-10-22 05:21:47 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2023-10-22 05:21:47 status installed libcap-ng0:amd64 0.7.9-2.1build1
2023-10-22 05:21:47 configure libext2fs2:amd64 1.45.5-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status installed libext2fs2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 configure libncurses6:amd64 6.2-0ubuntu2 <none>
2023-10-22 05:21:47 status unpacked libncurses6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status half-configured libncurses6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status installed libncurses6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 configure libaudit1:amd64 1:2.8.5-2ubuntu6 <none>
2023-10-22 05:21:47 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2023-10-22 05:21:47 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2023-10-22 05:21:47 status installed libaudit1:amd64 1:2.8.5-2ubuntu6
2023-10-22 05:21:47 configure libuuid1:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured libuuid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed libuuid1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure libss2:amd64 1.45.5-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked libss2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status half-configured libss2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status installed libss2:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 configure libpcre2-8-0:amd64 10.34-7 <none>
2023-10-22 05:21:47 status unpacked libpcre2-8-0:amd64 10.34-7
2023-10-22 05:21:47 status half-configured libpcre2-8-0:amd64 10.34-7
2023-10-22 05:21:47 status installed libpcre2-8-0:amd64 10.34-7
2023-10-22 05:21:47 configure libncursesw6:amd64 6.2-0ubuntu2 <none>
2023-10-22 05:21:47 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 status installed libncursesw6:amd64 6.2-0ubuntu2
2023-10-22 05:21:47 configure logsave:amd64 1.45.5-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked logsave:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status half-configured logsave:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status installed logsave:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 configure libfdisk1:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed libfdisk1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure libprocps8:amd64 2:3.3.16-1ubuntu2 <none>
2023-10-22 05:21:47 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 status half-configured libprocps8:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 status installed libprocps8:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 configure bsdutils:amd64 1:2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed bsdutils:amd64 1:2.34-0.1ubuntu9
2023-10-22 05:21:47 configure e2fsprogs:amd64 1.45.5-2ubuntu1 <none>
2023-10-22 05:21:47 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 status installed e2fsprogs:amd64 1.45.5-2ubuntu1
2023-10-22 05:21:47 configure libselinux1:amd64 3.0-1build2 <none>
2023-10-22 05:21:47 status unpacked libselinux1:amd64 3.0-1build2
2023-10-22 05:21:47 status half-configured libselinux1:amd64 3.0-1build2
2023-10-22 05:21:47 status installed libselinux1:amd64 3.0-1build2
2023-10-22 05:21:47 configure sed:amd64 4.7-1 <none>
2023-10-22 05:21:47 status unpacked sed:amd64 4.7-1
2023-10-22 05:21:47 status half-configured sed:amd64 4.7-1
2023-10-22 05:21:47 status installed sed:amd64 4.7-1
2023-10-22 05:21:47 configure findutils:amd64 4.7.0-1ubuntu1 <none>
2023-10-22 05:21:47 status unpacked findutils:amd64 4.7.0-1ubuntu1
2023-10-22 05:21:47 status half-configured findutils:amd64 4.7.0-1ubuntu1
2023-10-22 05:21:47 status installed findutils:amd64 4.7.0-1ubuntu1
2023-10-22 05:21:47 configure libmount1:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed libmount1:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure libsemanage1:amd64 3.0-1build2 <none>
2023-10-22 05:21:47 status unpacked libsemanage1:amd64 3.0-1build2
2023-10-22 05:21:47 status half-configured libsemanage1:amd64 3.0-1build2
2023-10-22 05:21:47 status installed libsemanage1:amd64 3.0-1build2
2023-10-22 05:21:47 configure tar:amd64 1.30+dfsg-7 <none>
2023-10-22 05:21:47 status unpacked tar:amd64 1.30+dfsg-7
2023-10-22 05:21:47 status half-configured tar:amd64 1.30+dfsg-7
2023-10-22 05:21:47 status installed tar:amd64 1.30+dfsg-7
2023-10-22 05:21:47 configure coreutils:amd64 8.30-3ubuntu2 <none>
2023-10-22 05:21:47 status unpacked coreutils:amd64 8.30-3ubuntu2
2023-10-22 05:21:47 status half-configured coreutils:amd64 8.30-3ubuntu2
2023-10-22 05:21:47 status installed coreutils:amd64 8.30-3ubuntu2
2023-10-22 05:21:47 configure fdisk:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:47 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 status installed fdisk:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:47 configure dpkg:amd64 1.19.7ubuntu3 <none>
2023-10-22 05:21:47 status unpacked dpkg:amd64 1.19.7ubuntu3
2023-10-22 05:21:47 status half-configured dpkg:amd64 1.19.7ubuntu3
2023-10-22 05:21:47 status installed dpkg:amd64 1.19.7ubuntu3
2023-10-22 05:21:47 configure grep:amd64 3.4-1 <none>
2023-10-22 05:21:47 status unpacked grep:amd64 3.4-1
2023-10-22 05:21:47 status half-configured grep:amd64 3.4-1
2023-10-22 05:21:47 status installed grep:amd64 3.4-1
2023-10-22 05:21:47 configure perl-base:amd64 5.30.0-9build1 <none>
2023-10-22 05:21:47 status unpacked perl-base:amd64 5.30.0-9build1
2023-10-22 05:21:47 status half-configured perl-base:amd64 5.30.0-9build1
2023-10-22 05:21:47 status installed perl-base:amd64 5.30.0-9build1
2023-10-22 05:21:47 configure init-system-helpers:all 1.57 <none>
2023-10-22 05:21:47 status unpacked init-system-helpers:all 1.57
2023-10-22 05:21:47 status half-configured init-system-helpers:all 1.57
2023-10-22 05:21:47 status installed init-system-helpers:all 1.57
2023-10-22 05:21:47 configure gzip:amd64 1.10-0ubuntu4 <none>
2023-10-22 05:21:47 status unpacked gzip:amd64 1.10-0ubuntu4
2023-10-22 05:21:47 status half-configured gzip:amd64 1.10-0ubuntu4
2023-10-22 05:21:47 status installed gzip:amd64 1.10-0ubuntu4
2023-10-22 05:21:47 configure procps:amd64 2:3.3.16-1ubuntu2 <none>
2023-10-22 05:21:47 status unpacked procps:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 status half-configured procps:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 status installed procps:amd64 2:3.3.16-1ubuntu2
2023-10-22 05:21:47 configure debconf:all 1.5.73 <none>
2023-10-22 05:21:47 status unpacked debconf:all 1.5.73
2023-10-22 05:21:48 status half-configured debconf:all 1.5.73
2023-10-22 05:21:48 status installed debconf:all 1.5.73
2023-10-22 05:21:48 configure libpam0g:amd64 1.3.1-5ubuntu4 <none>
2023-10-22 05:21:48 status unpacked libpam0g:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status half-configured libpam0g:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status installed libpam0g:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 configure dash:amd64 0.5.10.2-6 <none>
2023-10-22 05:21:48 status unpacked dash:amd64 0.5.10.2-6
2023-10-22 05:21:48 status half-configured dash:amd64 0.5.10.2-6
2023-10-22 05:21:48 status installed dash:amd64 0.5.10.2-6
2023-10-22 05:21:48 configure libpam-modules-bin:amd64 1.3.1-5ubuntu4 <none>
2023-10-22 05:21:48 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status installed libpam-modules-bin:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 configure libpam-modules:amd64 1.3.1-5ubuntu4 <none>
2023-10-22 05:21:48 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 status installed libpam-modules:amd64 1.3.1-5ubuntu4
2023-10-22 05:21:48 configure passwd:amd64 1:4.8.1-1ubuntu5 <none>
2023-10-22 05:21:48 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 status installed passwd:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 configure libpam-runtime:all 1.3.1-5ubuntu4 <none>
2023-10-22 05:21:48 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2023-10-22 05:21:48 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2023-10-22 05:21:48 status installed libpam-runtime:all 1.3.1-5ubuntu4
2023-10-22 05:21:48 configure login:amd64 1:4.8.1-1ubuntu5 <none>
2023-10-22 05:21:48 status unpacked login:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 status half-configured login:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 status installed login:amd64 1:4.8.1-1ubuntu5
2023-10-22 05:21:48 configure util-linux:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:48 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 status half-configured util-linux:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 status installed util-linux:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 configure mount:amd64 2.34-0.1ubuntu9 <none>
2023-10-22 05:21:48 status unpacked mount:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 status half-configured mount:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 status installed mount:amd64 2.34-0.1ubuntu9
2023-10-22 05:21:48 configure sysvinit-utils:amd64 2.96-2.1ubuntu1 <none>
2023-10-22 05:21:48 status unpacked sysvinit-utils:amd64 2.96-2.1ubuntu1
2023-10-22 05:21:48 status half-configured sysvinit-utils:amd64 2.96-2.1ubuntu1
2023-10-22 05:21:48 status installed sysvinit-utils:amd64 2.96-2.1ubuntu1
2023-10-22 05:21:48 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2023-10-22 05:21:48 status half-configured libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:48 status installed libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:48 startup archives install
2023-10-22 05:21:48 install adduser:all <none> 3.118ubuntu2
2023-10-22 05:21:48 status half-installed adduser:all 3.118ubuntu2
2023-10-22 05:21:48 status unpacked adduser:all 3.118ubuntu2
2023-10-22 05:21:49 install libapparmor1:amd64 <none> 2.13.3-7ubuntu5
2023-10-22 05:21:49 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2023-10-22 05:21:49 status half-installed libapparmor1:amd64 2.13.3-7ubuntu5
2023-10-22 05:21:49 status unpacked libapparmor1:amd64 2.13.3-7ubuntu5
2023-10-22 05:21:49 install libargon2-1:amd64 <none> 0~20171227-0.2
2023-10-22 05:21:49 status half-installed libargon2-1:amd64 0~20171227-0.2
2023-10-22 05:21:49 status unpacked libargon2-1:amd64 0~20171227-0.2
2023-10-22 05:21:49 install libcap2:amd64 <none> 1:2.32-1
2023-10-22 05:21:49 status half-installed libcap2:amd64 1:2.32-1
2023-10-22 05:21:49 status unpacked libcap2:amd64 1:2.32-1
2023-10-22 05:21:49 install libcryptsetup12:amd64 <none> 2:2.2.2-3ubuntu2
2023-10-22 05:21:49 status half-installed libcryptsetup12:amd64 2:2.2.2-3ubuntu2
2023-10-22 05:21:49 status unpacked libcryptsetup12:amd64 2:2.2.2-3ubuntu2
2023-10-22 05:21:49 install libdevmapper1.02.1:amd64 <none> 2:1.02.167-1ubuntu1
2023-10-22 05:21:49 status half-installed libdevmapper1.02.1:amd64 2:1.02.167-1ubuntu1
2023-10-22 05:21:49 status unpacked libdevmapper1.02.1:amd64 2:1.02.167-1ubuntu1
2023-10-22 05:21:49 install libffi7:amd64 <none> 3.3-4
2023-10-22 05:21:49 status half-installed libffi7:amd64 3.3-4
2023-10-22 05:21:49 status unpacked libffi7:amd64 3.3-4
2023-10-22 05:21:49 install libgmp10:amd64 <none> 2:6.2.0+dfsg-4
2023-10-22 05:21:49 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2023-10-22 05:21:49 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2023-10-22 05:21:49 install libgnutls30:amd64 <none> 3.6.13-2ubuntu1
2023-10-22 05:21:49 status half-installed libgnutls30:amd64 3.6.13-2ubuntu1
2023-10-22 05:21:49 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2023-10-22 05:21:49 install libhogweed5:amd64 <none> 3.5.1+really3.5.1-2
2023-10-22 05:21:49 status half-installed libhogweed5:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:49 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:49 install libidn2-0:amd64 <none> 2.2.0-2
2023-10-22 05:21:49 status half-installed libidn2-0:amd64 2.2.0-2
2023-10-22 05:21:49 status unpacked libidn2-0:amd64 2.2.0-2
2023-10-22 05:21:49 install libip4tc2:amd64 <none> 1.8.4-3ubuntu2
2023-10-22 05:21:49 status half-installed libip4tc2:amd64 1.8.4-3ubuntu2
2023-10-22 05:21:49 status unpacked libip4tc2:amd64 1.8.4-3ubuntu2
2023-10-22 05:21:49 install libjson-c4:amd64 <none> 0.13.1+dfsg-7
2023-10-22 05:21:49 status half-installed libjson-c4:amd64 0.13.1+dfsg-7
2023-10-22 05:21:49 status unpacked libjson-c4:amd64 0.13.1+dfsg-7
2023-10-22 05:21:49 install libkmod2:amd64 <none> 27-1ubuntu2
2023-10-22 05:21:49 status half-installed libkmod2:amd64 27-1ubuntu2
2023-10-22 05:21:49 status unpacked libkmod2:amd64 27-1ubuntu2
2023-10-22 05:21:49 install libnettle7:amd64 <none> 3.5.1+really3.5.1-2
2023-10-22 05:21:49 status half-installed libnettle7:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:49 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:49 install libp11-kit0:amd64 <none> 0.23.20-1build1
2023-10-22 05:21:49 status half-installed libp11-kit0:amd64 0.23.20-1build1
2023-10-22 05:21:49 status unpacked libp11-kit0:amd64 0.23.20-1build1
2023-10-22 05:21:49 install libseccomp2:amd64 <none> 2.4.3-1ubuntu1
2023-10-22 05:21:49 status half-installed libseccomp2:amd64 2.4.3-1ubuntu1
2023-10-22 05:21:49 status unpacked libseccomp2:amd64 2.4.3-1ubuntu1
2023-10-22 05:21:49 install libssl1.1:amd64 <none> 1.1.1f-1ubuntu2
2023-10-22 05:21:49 status half-installed libssl1.1:amd64 1.1.1f-1ubuntu2
2023-10-22 05:21:49 status unpacked libssl1.1:amd64 1.1.1f-1ubuntu2
2023-10-22 05:21:49 install libtasn1-6:amd64 <none> 4.16.0-2
2023-10-22 05:21:49 status half-installed libtasn1-6:amd64 4.16.0-2
2023-10-22 05:21:49 status unpacked libtasn1-6:amd64 4.16.0-2
2023-10-22 05:21:49 install libunistring2:amd64 <none> 0.9.10-2
2023-10-22 05:21:49 status half-installed libunistring2:amd64 0.9.10-2
2023-10-22 05:21:49 status unpacked libunistring2:amd64 0.9.10-2
2023-10-22 05:21:49 install systemd:amd64 <none> 245.4-4ubuntu3
2023-10-22 05:21:49 status half-installed systemd:amd64 245.4-4ubuntu3
2023-10-22 05:21:50 status unpacked systemd:amd64 245.4-4ubuntu3
2023-10-22 05:21:50 install systemd-timesyncd:amd64 <none> 245.4-4ubuntu3
2023-10-22 05:21:50 status half-installed systemd-timesyncd:amd64 245.4-4ubuntu3
2023-10-22 05:21:50 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3
2023-10-22 05:21:50 configure adduser:all 3.118ubuntu2 3.118ubuntu2
2023-10-22 05:21:50 status half-configured adduser:all 3.118ubuntu2
2023-10-22 05:21:50 status installed adduser:all 3.118ubuntu2
2023-10-22 05:21:50 configure libapparmor1:amd64 2.13.3-7ubuntu5 2.13.3-7ubuntu5
2023-10-22 05:21:50 status half-configured libapparmor1:amd64 2.13.3-7ubuntu5
2023-10-22 05:21:50 status installed libapparmor1:amd64 2.13.3-7ubuntu5
2023-10-22 05:21:50 configure libargon2-1:amd64 0~20171227-0.2 0~20171227-0.2
2023-10-22 05:21:50 status half-configured libargon2-1:amd64 0~20171227-0.2
2023-10-22 05:21:50 status installed libargon2-1:amd64 0~20171227-0.2
2023-10-22 05:21:50 configure libcap2:amd64 1:2.32-1 1:2.32-1
2023-10-22 05:21:50 status half-configured libcap2:amd64 1:2.32-1
2023-10-22 05:21:50 status installed libcap2:amd64 1:2.32-1
2023-10-22 05:21:50 configure libdevmapper1.02.1:amd64 2:1.02.167-1ubuntu1 2:1.02.167-1ubuntu1
2023-10-22 05:21:50 status half-configured libdevmapper1.02.1:amd64 2:1.02.167-1ubuntu1
2023-10-22 05:21:50 status installed libdevmapper1.02.1:amd64 2:1.02.167-1ubuntu1
2023-10-22 05:21:50 configure libffi7:amd64 3.3-4 3.3-4
2023-10-22 05:21:50 status half-configured libffi7:amd64 3.3-4
2023-10-22 05:21:50 status installed libffi7:amd64 3.3-4
2023-10-22 05:21:50 configure libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4
2023-10-22 05:21:50 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2023-10-22 05:21:50 status installed libgmp10:amd64 2:6.2.0+dfsg-4
2023-10-22 05:21:50 configure libip4tc2:amd64 1.8.4-3ubuntu2 1.8.4-3ubuntu2
2023-10-22 05:21:50 status half-configured libip4tc2:amd64 1.8.4-3ubuntu2
2023-10-22 05:21:50 status installed libip4tc2:amd64 1.8.4-3ubuntu2
2023-10-22 05:21:50 configure libjson-c4:amd64 0.13.1+dfsg-7 0.13.1+dfsg-7
2023-10-22 05:21:50 status half-configured libjson-c4:amd64 0.13.1+dfsg-7
2023-10-22 05:21:50 status installed libjson-c4:amd64 0.13.1+dfsg-7
2023-10-22 05:21:50 configure libnettle7:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2
2023-10-22 05:21:50 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:50 status installed libnettle7:amd64 3.5.1+really3.5.1-2
2023-10-22 05:21:50 configure libp11-kit0:amd64 0.23.20-1build1 0.23.20-1build1
2023-10-22 05:21:50 status half-configured libp11-kit0:amd64 0.23.20-1build1
2023-10-22 05:21:50 status installed libp11-kit0:amd64 0.23.20-1build1
2023-10-22 05:21:50 configure libseccomp2:amd64 2.4.3-1ubuntu1 2.4.3-1ubuntu1
2023-10-22 05:21:50 status half-configured libseccomp2:amd64 2.4.3-1ubuntu1
2023-10-22 05:21:50 status installed libseccomp2:amd64 2.4.3-1ubuntu1
2023-10-22 05:21:50 configure libssl1.1:amd64 1.1.1f-1ubuntu2 1.1.1f-1ubuntu2
2023-10-22 05:21:50 status half-configured libssl1.1:amd64 1.1.1f-1ubuntu2
2023-10-22 05:21:50 status installed libssl1.1:amd64 1.1.1f-1ubuntu2
2023-10-22 05:21:50 configure libtasn1-6:amd64 4.16.0-2 4.16.0-2
2023-10-22 05:21:50 status half-configured libtasn1-6:amd64 4.16.0-2
2023-10-22 05:21:50 status installed libtasn1-6:amd64 4.16.0-2
2023-10-22 05:21:50 configure libunistring2:amd64 0.9.10-2 0.9.10-2
2023-10-22 05:21:50 status half-configured libunistring2:amd64 0.9.10-2
2023-10-22 05:21:50 status installed libunistring2:amd64 0.9.10-2
2023-10-22 05:21:50 configure libcryptsetup12:amd64 2:2.2.2-3ubuntu2 2:2.2.2-3ubuntu2
2023-10-22 05:21:50 status half-configured libcryptsetup12:amd64 2:2.2.2-3ubuntu2
